표찰번호,체육시설명,운동기구명,소재지도로명주소,소재지지번주소,전화번호,관리기관,위도,경도,데이터기준일자
신원면1-2,과정마을체육시설,체스트업,경상남도 거창군 신원면 신차로 3067,경상남도 거창군 신원면 과정리 187-7,055-940-8720,경상남도 거창군 체육시설사업소,35.56768001,127.9254213,2023-03-31
신원면1-3,과정마을체육시설,써핑롤링,경상남도 거창군 신원면 신차로 3067,경상남도 거창군 신원면 과정리 187-7,055-940-8720,경상남도 거창군 체육시설사업소,35.56768001,127.9254213,2023-03-31
신원면3-1,청평마을체육시설,트위스트,,경상남도 거창군 신원면 구사리 1079-1,055-940-8720,경상남도 거창군 체육시설사업소,35.56987262,127.9511463,2023-03-31
신원면3-2,청평마을체육시설,큰활차,,경상남도 거창군 신원면 구사리 1079-1,055-940-8720,경상남도 거창군 체육시설사업소,35.56987262,127.9511463,2023-03-31
신원면3-3,청평마을체육시설,스윙워커,,경상남도 거창군 신원면 구사리 1079-1,055-940-8720,경상남도 거창군 체육시설사업소,35.56987262,127.9511463,2023-03-31
신원면3-4,청평마을체육시설,차닝,,경상남도 거창군 신원면 구사리 1079-1,055-940-8720,경상남도 거창군 체육시설사업소,35.56987262,127.9511463,2023-03-31
신원면3-5,청평마을체육시설,거꾸리,,경상남도 거창군 신원면 구사리 1079-1,055-940-8720,경상남도 거창군 체육시설사업소,35.56987262,127.9511463,2023-03-31
신원면4-4,양지마을체육시설,트위스트,경상남도 거창군 신원면 양지3길 4,경상남도 거창군 신원면 양지리 828-8,055-940-8720,경상남도 거창군 체육시설사업소,35.58642315,127.9589217,2023-03-31
신원면4-3,양지마을체육시설,큰활차+작은활차,경상남도 거창군 신원면 양지3길 4,경상남도 거창군 신원면 양지리 828-8,055-940-8720,경상남도 거창군 체육시설사업소,35.58642315,127.9589217,2023-03-31
신원면4-2,양지마을체육시설,써핑롤링,경상남도 거창군 신원면 양지3길 4,경상남도 거창군 신원면 양지리 828-8,055-940-8720,경상남도 거창군 체육시설사업소,35.58642315,127.9589217,2023-03-31
신원면4-1,양지마을체육시설,스윙워커,경상남도 거창군 신원면 양지3길 4,경상남도 거창군 신원면 양지리 828-8,055-940-8720,경상남도 거창군 체육시설사업소,35.58642315,127.9589217,2023-03-31
신원면10-1,양지마을체육시설,체스트다운+디핑,경상남도 거창군 신원면 양지3길 4,경상남도 거창군 신원면 양지리 828-8,055-940-8720,경상남도 거창군 체육시설사업소,35.58642315,127.9589217,2023-03-31
신원면10-2,양지마을체육시설,롤러마사지,경상남도 거창군 신원면 양지3길 4,경상남도 거창군 신원면 양지리 828-8,055-940-8720,경상남도 거창군 체육시설사업소,35.58642315,127.9589217,2023-03-31
신원면10-3,양지마을체육시설,오버헤드폴리,경상남도 거창군 신원면 양지3길 4,경상남도 거창군 신원면 양지리 828-8,055-940-8720,경상남도 거창군 체육시설사업소,35.58642315,127.9589217,2023-03-31
신원면5-1,수옥마을체육시설,스윙워커,경상남도 거창군 신원면 수옥길 42,경상남도 거창군 신원면 양지리 395,055-940-8720,경상남도 거창군 체육시설사업소,35.58420262,127.9634447,2023-03-31
신원면5-2,수옥마을체육시설,큰활차+작은활차,경상남도 거창군 신원면 수옥길 42,경상남도 거창군 신원면 양지리 395,055-940-8720,경상남도 거창군 체육시설사업소,35.58420262,127.9634447,2023-03-31
신원면5-3,수옥마을체육시설,트위스트,경상남도 거창군 신원면 수옥길 42,경상남도 거창군 신원면 양지리 395,055-940-8720,경상남도 거창군 체육시설사업소,35.58420262,127.9634447,2023-03-31
신원면5-4,수옥마을체육시설,오버헤드폴리,경상남도 거창군 신원면 수옥길 42,경상남도 거창군 신원면 양지리 395,055-940-8720,경상남도 거창군 체육시설사업소,35.58420262,127.9634447,2023-03-31
신원면5-5,수옥마을체육시설,로윙라이더,경상남도 거창군 신원면 수옥길 42,경상남도 거창군 신원면 양지리 395,055-940-8720,경상남도 거창군 체육시설사업소,35.58420262,127.9634447,2023-03-31
신원면7-1,내동마을체육시설,큰활차+체스트업,경상남도 거창군 신원면 내동2길 20,경상남도 거창군 신원면 덕산리 631-11,055-940-8720,경상남도 거창군 체육시설사업소,35.57598704,127.8944125,2023-03-31
신원면7-2,내동마을체육시설,트위스트,경상남도 거창군 신원면 내동2길 20,경상남도 거창군 신원면 덕산리 631-11,055-940-8720,경상남도 거창군 체육시설사업소,35.57598704,127.8944125,2023-03-31
신원면8-2,내탐마을체육시설,큰활차+체스트업,경상남도 거창군 신원면 내탐길 59-3,경상남도 거창군 신원면 대현리 1587,055-940-8720,경상남도 거창군 체육시설사업소,35.55344434,127.9274236,2023-03-31
신원면8-1,내탐마을체육시설,트위스트,경상남도 거창군 신원면 내탐길 59-3,경상남도 거창군 신원면 대현리 1587,055-940-8720,경상남도 거창군 체육시설사업소,35.55344434,127.9274236,2023-03-31
신원면9-4,원동마을체육시설,써핑롤링,경상남도 거창군 신원면 원동길 46,경상남도 거창군 신원면 수원리 1121-29,055-940-8720,경상남도 거창군 체육시설사업소,35.58496206,127.9732984,2023-03-31
신원면9-3,원동마을체육시설,큰활차,경상남도 거창군 신원면 원동길 46,경상남도 거창군 신원면 수원리 1121-29,055-940-8720,경상남도 거창군 체육시설사업소,35.58496206,127.9732984,2023-03-31
신원면9-2,원동마을체육시설,로윙라이더+트위스트,경상남도 거창군 신원면 원동길 46,경상남도 거창군 신원면 수원리 1121-29,055-940-8720,경상남도 거창군 체육시설사업소,35.58496206,127.9732984,2023-03-31
신원면9-1,원동마을체육시설,오버헤드폴리+써핑롤링,경상남도 거창군 신원면 원동길 46,경상남도 거창군 신원면 수원리 1121-29,055-940-8720,경상남도 거창군 체육시설사업소,35.58496206,127.9732984,2023-03-31
신원면11-1,대현마을체육시설,써핑롤링,,경상남도 거창군 신원면 대현리 86-4,055-940-8720,경상남도 거창군 체육시설사업소,35.54269482,127.9259835,2023-03-31
신원면11-2,대현마을체육시설,스윙워커,,경상남도 거창군 신원면 대현리 86-4,055-940-8720,경상남도 거창군 체육시설사업소,35.54269482,127.9259835,2023-03-31
신원면11-3,대현마을체육시설,큰활차+작은활차,,경상남도 거창군 신원면 대현리 86-4,055-940-8720,경상남도 거창군 체육시설사업소,35.54269482,127.9259835,2023-03-31
신원면11-4,대현마을체육시설,트위스트,,경상남도 거창군 신원면 대현리 86-4,055-940-8720,경상남도 거창군 체육시설사업소,35.54269482,127.9259835,2023-03-31
신원면12-2,예동마을체육시설,싸이클,경상남도 거창군 신원면 예동길 6,경상남도 거창군 신원면 중유리 1484-1,055-940-8720,경상남도 거창군 체육시설사업소,35.53475526,127.889612,2023-03-31
신원면12-1,예동마을체육시설,워킹트레이너,경상남도 거창군 신원면 예동길 6,경상남도 거창군 신원면 중유리 1484-1,055-940-8720,경상남도 거창군 체육시설사업소,35.53475526,127.889612,2023-03-31
신원면12-3,예동마을체육시설,트위스트,경상남도 거창군 신원면 예동길 6,경상남도 거창군 신원면 중유리 1484-1,055-940-8720,경상남도 거창군 체육시설사업소,35.53475526,127.889612,2023-03-31
신원면13-1,오례마을체육시설,트위스트,경상남도 거창군 신원면 오례길 127-5,경상남도 거창군 신원면 덕산리 1060,055-940-8720,경상남도 거창군 체육시설사업소,35.57025282,127.8912278,2023-03-31
신원면13-2,오례마을체육시설,롤러마사지+스윙워커,경상남도 거창군 신원면 오례길 127-5,경상남도 거창군 신원면 덕산리 1060,055-940-8720,경상남도 거창군 체육시설사업소,35.57025282,127.8912278,2023-03-31
신원면13-3,오례마을체육시설,큰활차+작은활차,경상남도 거창군 신원면 오례길 127-5,경상남도 거창군 신원면 덕산리 1060,055-940-8720,경상남도 거창군 체육시설사업소,35.57025282,127.8912278,2023-03-31
신원면13-4,오례마을체육시설,오버헤드폴리+써핑롤링,경상남도 거창군 신원면 오례길 127-5,경상남도 거창군 신원면 덕산리 1060,055-940-8720,경상남도 거창군 체육시설사업소,35.57025282,127.8912278,2023-03-31
신원면14-1,구사마을체육시설,롤러마사지+워킹트레이너,,경상남도 거창군 신원면 구사리 972-1,055-940-8720,경상남도 거창군 체육시설사업소,35.5765338,127.9496965,2023-03-31
신원면14-2,구사마을체육시설,큰활차+작은활차,,경상남도 거창군 신원면 구사리 972-1,055-940-8720,경상남도 거창군 체육시설사업소,35.5765338,127.9496965,2023-03-31
신원면14-3,구사마을체육시설,오버헤드폴리+써핑롤링,,경상남도 거창군 신원면 구사리 972-1,055-940-8720,경상남도 거창군 체육시설사업소,35.5765338,127.9496965,2023-03-31
신원면14-4,구사마을체육시설,트위스트,,경상남도 거창군 신원면 구사리 972-1,055-940-8720,경상남도 거창군 체육시설사업소,35.5765338,127.9496965,2023-03-31
신원면15-6,사랑누리센터체육시설,트위스트,경상남도 거창군 신원면 과정2길 50,경상남도 거창군 신원면 과정리 947,055-940-8720,경상남도 거창군 체육시설사업소,35.56862961,127.9266141,2023-03-31
신원면15-5,사랑누리센터체육시설,스윙워커,경상남도 거창군 신원면 과정2길 50,경상남도 거창군 신원면 과정리 947,055-940-8720,경상남도 거창군 체육시설사업소,35.56862961,127.9266141,2023-03-31
신원면15-4,사랑누리센터체육시설,써핑롤링,경상남도 거창군 신원면 과정2길 50,경상남도 거창군 신원면 과정리 947,055-940-8720,경상남도 거창군 체육시설사업소,35.56862961,127.9266141,2023-03-31
신원면15-3,사랑누리센터체육시설,큰활차,경상남도 거창군 신원면 과정2길 50,경상남도 거창군 신원면 과정리 947,055-940-8720,경상남도 거창군 체육시설사업소,35.56862961,127.9266141,2023-03-31
신원면15-2,사랑누리센터체육시설,거꾸리,경상남도 거창군 신원면 과정2길 50,경상남도 거창군 신원면 과정리 947,055-940-8720,경상남도 거창군 체육시설사업소,35.56862961,127.9266141,2023-03-31
신원면15-1,사랑누리센터체육시설,디핑,경상남도 거창군 신원면 과정2길 50,경상남도 거창군 신원면 과정리 947,055-940-8720,경상남도 거창군 체육시설사업소,35.56862961,127.9266141,2023-03-31
신원면16-2,외탐마을체육시설,써핑롤링,경상남도 거창군 신원면 외탐길 34,경상남도 거창군 신원면 대현리 234-3,055-940-8720,경상남도 거창군 체육시설사업소,35.54719213,127.9269978,2023-03-31
신원면16-1,외탐마을체육시설,트위스트,경상남도 거창군 신원면 외탐길 34,경상남도 거창군 신원면 대현리 234-3,055-940-8720,경상남도 거창군 체육시설사업소,35.54719213,127.9269978,2023-03-31
신원면17-2,청연마을체육시설,스윙워커,경상남도 거창군 신원면 청연길 13,경상남도 거창군 신원면 덕산리 140,055-940-8720,경상남도 거창군 체육시설사업소,35.60294167,127.9114153,2023-03-31
신원면17-1,청연마을체육시설,트위스트,경상남도 거창군 신원면 청연길 13,경상남도 거창군 신원면 덕산리 140,055-940-8720,경상남도 거창군 체육시설사업소,35.60294167,127.9114153,2023-03-31
신원면18-1,신촌마을체육시설,트위스트,경상남도 거창군 신원면 신머리길 3,경상남도 거창군 신원면 중유리 1405-1,055-940-8720,경상남도 거창군 체육시설사업소,35.53510242,127.8841341,2023-03-31
신원면19-3,감악마을체육시설,스윙워커,경상남도 거창군 신원면 감악2길 8-9,경상남도 거창군 신원면 구사리 685-1,055-940-8720,경상남도 거창군 체육시설사업소,35.58150906,127.9553124,2023-03-31
신원면19-2,감악마을체육시설,써핑롤링,경상남도 거창군 신원면 감악2길 8-9,경상남도 거창군 신원면 구사리 685-1,055-940-8720,경상남도 거창군 체육시설사업소,35.58150906,127.9553124,2023-03-31
신원면19-1,감악마을체육시설,트위스트,경상남도 거창군 신원면 감악2길 8-9,경상남도 거창군 신원면 구사리 685-1,055-940-8720,경상남도 거창군 체육시설사업소,35.58150906,127.9553124,2023-03-31
신원면20-3,신기마을체육시설,스윙워커,경상남도 거창군 신원면 지리재길 4,경상남도 거창군 신원면 구사리 277,055-940-8720,경상남도 거창군 체육시설사업소,35.568484,127.9573801,2023-03-31
신원면20-2,신기마을체육시설,트위스트,경상남도 거창군 신원면 지리재길 4,경상남도 거창군 신원면 구사리 277,055-940-8720,경상남도 거창군 체육시설사업소,35.568484,127.9573801,2023-03-31
신원면20-1,신기마을체육시설,써핑롤링,경상남도 거창군 신원면 지리재길 4,경상남도 거창군 신원면 구사리 277,055-940-8720,경상남도 거창군 체육시설사업소,35.568484,127.9573801,2023-03-31
거창읍10-1,동변마을체육시설,트위스트,,경상남도 거창군 거창읍 동변리 96-1,055-940-8720,경상남도 거창군 체육시설사업소,35.71586713,127.9139434,2023-03-31
거창읍10-2,동변마을체육시설,써핑롤링,,경상남도 거창군 거창읍 동변리 96-1,055-940-8720,경상남도 거창군 체육시설사업소,35.71586713,127.9139434,2023-03-31
거창읍10-3,동변마을체육시설,스윙워커,,경상남도 거창군 거창읍 동변리 96-1,055-940-8720,경상남도 거창군 체육시설사업소,35.71586713,127.9139434,2023-03-31
